Tr_Name,Park,Park_Tourism_Region,Last_Yr,This_Yr,Percent_Change
Clare Valley,Deepwater National Park,Central Queensland,4,6,50
Clare Valley,Diamantina National Park,All,6,0,-100
Clare Valley,Diamantina National Park,Outback,6,0,-100
Clare Valley,Eungella National Park,All,4,0,-100
Clare Valley,Eungella National Park,Mackay,4,0,-100
Clare Valley,Eurimbula National Park,All,0,4,100
Clare Valley,Eurimbula National Park,Central Queensland,0,4,100
Clare Valley,Girramay National Park,All,4,4,0
Clare Valley,Girramay National Park,Tropical North Queensland,4,4,0
Clare Valley,"Hinchinbrook Island NP, Thorsborne Trail",All,0,6,100
Clare Valley,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,0,6,100
Clare Valley,Idalia National Park,All,0,4,100
Clare Valley,Idalia National Park,Outback,0,4,100
Clare Valley,Imbil State Forest,All,8,0,-100
Clare Valley,Imbil State Forest,"Launceston, Tamar and the North",8,0,-100
Clare Valley,Inskip Peninsula Recreation Area,All,19,6,-68.42105263
Clare Valley,Inskip Peninsula Recreation Area,Sunshine Coast,19,6,-68.42105263
Clare Valley,Jardine River National Park,All,2,9,350
Clare Valley,Jardine River National Park,Tropical North Queensland,2,9,350
Clare Valley,K'gari (Fraser Island) Recreation Area,All,72,42,-41.66666667
Clare Valley,K'gari (Fraser Island) Recreation Area,Fraser Coast,72,42,-41.66666667
Clare Valley,Kalpowar State Forest,All,0,2,100
Clare Valley,Kalpowar State Forest,Bundaberg,0,2,100
Clare Valley,Kutini-Payamu (Iron Range) National Park (CYPAL),All,6,7,16.66666667
Clare Valley,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,6,7,16.66666667
Clare Valley,Mia Mia State Forest,All,0,4,100
Clare Valley,Mia Mia State Forest,Mackay,0,4,100
Clare Valley,Nuga Nuga National Park,All,4,6,50
Clare Valley,Nuga Nuga National Park,Central Queensland,4,6,50
Clare Valley,Paluma Range National Park,All,46,2,-95.65217391
Clare Valley,Paluma Range National Park,Townsville,46,2,-95.65217391
Clare Valley,Porcupine Gorge National Park,All,8,12,50
Clare Valley,Porcupine Gorge National Park,Outback,8,12,50
Clare Valley,Rinyirru (Lakefield) National Park (CYPAL),All,2,9,350
Clare Valley,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,2,9,350
Clare Valley,Russell River National Park,All,4,0,-100
Clare Valley,Russell River National Park,Tropical North Queensland,4,0,-100
Clare Valley,Speewah Conservation Park,All,8,4,-50
Clare Valley,Speewah Conservation Park,Tropical North Queensland,8,4,-50
Clare Valley,Sundown National Park,All,4,0,-100
Clare Valley,Sundown National Park,Darling Downs,4,0,-100
Clare Valley,Total,All,335,186,-44.47761194
Clare Valley,Total,Brisbane,10,0,-100
Clare Valley,Total,Bundaberg,6,2,-66.66666667
Clare Valley,Total,Central Queensland,14,31,121.4285714
Clare Valley,Total,Darling Downs,8,0,-100
Clare Valley,Total,Fraser Coast,93,42,-54.83870968
Clare Valley,Total,"Launceston, Tamar and the North",10,0,-100
Clare Valley,Total,Mackay,12,4,-66.66666667
Clare Valley,Total,Outback,20,39,95
Clare Valley,Total,Sunshine Coast,38,17,-55.26315789
Clare Valley,Total,Townsville,46,6,-86.95652174
Clare Valley,Total,Tropical North Queensland,78,45,-42.30769231
Clare Valley,Tuan State Forest,All,6,0,-100
Clare Valley,Tuan State Forest,Fraser Coast,6,0,-100
Clare Valley,Tully Gorge National Park,All,4,0,-100
Clare Valley,Tully Gorge National Park,Tropical North Queensland,4,0,-100
Clare Valley,Welford National Park,All,6,3,-50
Clare Valley,Welford National Park,Outback,6,3,-50
Clare Valley,Wongi State Forest,All,9,0,-100
Clare Valley,Wongi State Forest,Fraser Coast,9,0,-100
Clare Valley,Wooroonooran National Park,All,6,0,-100
Clare Valley,Wooroonooran National Park,Tropical North Queensland,6,0,-100
Darwin,Abergowrie State Forest,All,8,0,-100
Darwin,Abergowrie State Forest,Townsville,8,0,-100
Darwin,Amamoor State Forest and Forest Reserve,All,5,17,240
Darwin,Amamoor State Forest and Forest Reserve,Sunshine Coast,5,17,240
Darwin,Auburn River National Park,All,10,0,-100
Darwin,Auburn River National Park,Bundaberg,10,0,-100
Darwin,Barnard Island Group National Park,All,0,2,100
Darwin,Barnard Island Group National Park,Tropical North Queensland,0,2,100
Darwin,Beerburrum and Beerwah State Forests,All,12,18,50
Darwin,Beerburrum and Beerwah State Forests,Sunshine Coast,12,18,50
Darwin,Benarkin State Forest,All,0,1,100
Darwin,Benarkin State Forest,Darling Downs,0,1,100
Darwin,Blackdown Tableland National Park,All,18,11,-38.88888889
Darwin,Blackdown Tableland National Park,Central Queensland,18,11,-38.88888889
Darwin,Bladensburg National Park,All,2,6,200
Darwin,Bladensburg National Park,Outback,2,6,200
Darwin,Boodjamulla (Lawn Hill) National Park,All,85,16,-81.17647059
Darwin,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,85,16,-81.17647059
Darwin,Bowling Green Bay National Park,All,5,0,-100
Darwin,Bowling Green Bay National Park,Townsville,5,0,-100
Darwin,Bribie Island Recreation Area,All,0,25,100
Darwin,Bribie Island Recreation Area,Brisbane,0,25,100
Darwin,Brooyar State Forest,All,0,8,100
Darwin,Brooyar State Forest,"Launceston, Tamar and the North",0,8,100
Darwin,Bunya Mountains National Park,All,44,16,-63.63636364
Darwin,Bunya Mountains National Park,Darling Downs,44,16,-63.63636364
Darwin,Burrum Coast National Park,All,23,5,-78.26086957
Darwin,Burrum Coast National Park,Fraser Coast,23,5,-78.26086957
Darwin,Byfield Conservation Park,All,20,0,-100
Darwin,Byfield Conservation Park,Central Queensland,20,0,-100
Darwin,Byfield National Park,All,1,0,-100
Darwin,Byfield National Park,Central Queensland,1,0,-100
Darwin,Byfield State Forest,All,4,10,150
Darwin,Byfield State Forest,Central Queensland,4,10,150
Darwin,Canyon Resources Reserve,All,10,10,0
Darwin,Canyon Resources Reserve,Tropical North Queensland,10,10,0
Darwin,Cape Hillsborough National Park,All,17,24,41.17647059
Darwin,Cape Hillsborough National Park,Mackay,17,24,41.17647059
Darwin,Cape Melville National Park (CYPAL),All,0,7,100
Darwin,Cape Melville National Park (CYPAL),Tropical North Queensland,0,7,100
Darwin,Cape Palmerston National Park,All,1,0,-100
Darwin,Cape Palmerston National Park,Mackay,1,0,-100
Darwin,Capricornia Cays National Park,All,0,10,100
Darwin,Capricornia Cays National Park,Central Queensland,0,10,100
Darwin,Carnarvon National Park,All,9,3,-66.66666667
Darwin,Carnarvon National Park,Central Queensland,9,3,-66.66666667
Darwin,Cathu State Forest,All,2,0,-100
Darwin,Cathu State Forest,Mackay,2,0,-100
Darwin,Conondale National Park,All,0,4,100
Darwin,Conondale National Park,Sunshine Coast,0,4,100
Darwin,Conway Circuit,All,2,0,-100
Darwin,Conway Circuit,Whitsundays,2,0,-100
Darwin,Conway National Park,All,0,1,100
Darwin,Conway National Park,Whitsundays,0,1,100
Darwin,Cooloola Great Walk,All,6,0,-100
Darwin,Cooloola Great Walk,Sunshine Coast,6,0,-100
Darwin,Cooloola Recreation Area,All,27,45,66.66666667
Darwin,Cooloola Recreation Area,Sunshine Coast,27,45,66.66666667
Darwin,Crediton State Forest,All,2,0,-100
Darwin,Crediton State Forest,Mackay,2,0,-100
Darwin,Crows Nest National Park,All,5,0,-100
Darwin,Crows Nest National Park,Darling Downs,5,0,-100
Darwin,Currawinya National Park,All,11,15,36.36363636
Darwin,Currawinya National Park,Outback,11,15,36.36363636
Darwin,Daintree National Park,All,31,0,-100
Darwin,Daintree National Park,Tropical North Queensland,31,0,-100
Darwin,Daintree National Park (CYPAL),All,0,62,100
Darwin,Daintree National Park (CYPAL),Tropical North Queensland,0,62,100
Darwin,Dalrymple National Park,All,2,0,-100
Darwin,Dalrymple National Park,Townsville,2,0,-100
Darwin,Danbulla National Park,All,155,76,-50.96774194
Darwin,Danbulla National Park,Tropical North Queensland,155,76,-50.96774194
Darwin,Davies Creek National Park,All,5,22,340
Darwin,Davies Creek National Park,Tropical North Queensland,5,22,340
Darwin,Deepwater National Park,All,28,17,-39.28571429
Darwin,Deepwater National Park,Central Queensland,28,17,-39.28571429
Darwin,Diamantina National Park,All,8,12,50
Darwin,Diamantina National Park,Outback,8,12,50
Darwin,Dinden National Park,All,3,23,666.6666667
Darwin,Dinden National Park,Tropical North Queensland,3,23,666.6666667
Darwin,Eungella National Park,All,7,13,85.71428571
Darwin,Eungella National Park,Mackay,7,13,85.71428571
Darwin,Eurimbula National Park,All,8,8,0
Darwin,Eurimbula National Park,Central Queensland,8,8,0
Darwin,Girramay National Park,All,13,2,-84.61538462
Darwin,Girramay National Park,Tropical North Queensland,13,2,-84.61538462
Darwin,Girraween National Park,All,48,11,-77.08333333
Darwin,Girraween National Park,Darling Downs,48,11,-77.08333333
Darwin,Girringun National Park,All,45,17,-62.22222222
Darwin,Girringun National Park,Tropical North Queensland,45,17,-62.22222222
Darwin,Gloucester Islands National Park,All,14,2,-85.71428571
Darwin,Gloucester Islands National Park,Whitsundays,14,2,-85.71428571
Darwin,Gold Coast Hinterland Great Walk,All,2,0,-100
Darwin,Gold Coast Hinterland Great Walk,Gold Coast,2,0,-100
Darwin,Heathlands Resources Reserve,All,8,0,-100
Darwin,Heathlands Resources Reserve,Tropical North Queensland,8,0,-100
Darwin,Hinchinbrook Island National Park,All,6,9,50
Darwin,Hinchinbrook Island National Park,Tropical North Queensland,6,9,50
Darwin,"Hinchinbrook Island NP, Thorsborne Trail",All,16,49,206.25
Darwin,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,16,49,206.25
Darwin,Imbil State Forest,All,16,0,-100
Darwin,Imbil State Forest,"Launceston, Tamar and the North",16,0,-100
Darwin,Inskip Peninsula Recreation Area,All,86,123,43.02325581
Darwin,Inskip Peninsula Recreation Area,Sunshine Coast,86,123,43.02325581
Darwin,Jardine River National Park,All,70,83,18.57142857
Darwin,Jardine River National Park,Tropical North Queensland,70,83,18.57142857
Darwin,K'gari (Fraser Island) Great Walk,All,16,10,-37.5
Darwin,K'gari (Fraser Island) Great Walk,Fraser Coast,16,10,-37.5
Darwin,K'gari (Fraser Island) Recreation Area,All,504,478,-5.158730159
Darwin,K'gari (Fraser Island) Recreation Area,Fraser Coast,504,478,-5.158730159
Darwin,Kalpowar State Forest,All,0,2,100
Darwin,Kalpowar State Forest,Bundaberg,0,2,100
Darwin,Keppel Bay Islands National Park,All,2,0,-100
Darwin,Keppel Bay Islands National Park,Central Queensland,2,0,-100
Darwin,Koombooloomba National Park and Conservation Park,All,0,14,100
Darwin,Koombooloomba National Park and Conservation Park,Tropical North Queensland,0,14,100
Darwin,Kroombit Tops National Park,All,12,0,-100
Darwin,Kroombit Tops National Park,Central Queensland,12,0,-100
Darwin,Kutini-Payamu (Iron Range) National Park (CYPAL),All,125,65,-48
Darwin,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,125,65,-48
Darwin,Main Range National Park,All,24,7,-70.83333333
Darwin,Main Range National Park,Brisbane,24,7,-70.83333333
Darwin,Mia Mia State Forest,All,0,4,100
Darwin,Mia Mia State Forest,Mackay,0,4,100
Darwin,Munga-Thirri National Park,All,0,2,100
Darwin,Munga-Thirri National Park,Outback,0,2,100
Darwin,Ngalba Bulal National Park,All,0,2,100
Darwin,Ngalba Bulal National Park,Tropical North Queensland,0,2,100
Darwin,Nuga Nuga National Park,All,0,4,100
Darwin,Nuga Nuga National Park,Central Queensland,0,4,100
Darwin,Palmer Goldfield Resources Reserve,All,1,0,-100
Darwin,Palmer Goldfield Resources Reserve,Tropical North Queensland,1,0,-100
Darwin,Paluma Range National Park,All,61,39,-36.06557377
Darwin,Paluma Range National Park,Townsville,61,39,-36.06557377
Darwin,Porcupine Gorge National Park,All,20,44,120
Darwin,Porcupine Gorge National Park,Outback,20,44,120
Darwin,Rinyirru (Lakefield) National Park (CYPAL),All,43,83,93.02325581
Darwin,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,43,83,93.02325581
Darwin,Russell River National Park,All,2,0,-100
Darwin,Russell River National Park,Tropical North Queensland,2,0,-100
Darwin,Speewah Conservation Park,All,6,6,0
Darwin,Speewah Conservation Park,Tropical North Queensland,6,6,0
Darwin,Springbrook National Park,All,16,3,-81.25
Darwin,Springbrook National Park,Gold Coast,16,3,-81.25
Darwin,Sundown National Park,All,8,0,-100
Darwin,Sundown National Park,Darling Downs,8,0,-100
Darwin,Sunshine Coast Hinterland Great Walk,All,5,4,-20
Darwin,Sunshine Coast Hinterland Great Walk,Sunshine Coast,5,4,-20
Darwin,Tolderodden Conservation Park,All,0,4,100
Darwin,Tolderodden Conservation Park,Bundaberg,0,4,100
Darwin,Total,All,"1,803","1,628",-9.70604548
Darwin,Total,Brisbane,24,32,33.33333333
Darwin,Total,Bundaberg,10,6,-40
Darwin,Total,Central Queensland,102,63,-38.23529412
Darwin,Total,Darling Downs,105,28,-73.33333333
Darwin,Total,Fraser Coast,543,493,-9.208103131
Darwin,Total,Gold Coast,18,3,-83.33333333
Darwin,Total,"Launceston, Tamar and the North",16,8,-50
Darwin,Total,Mackay,29,41,41.37931034
Darwin,Total,Outback,41,88,114.6341463
Darwin,Total,Sunshine Coast,141,211,49.64539007
Darwin,Total,Townsville,79,39,-50.63291139
Darwin,Total,Tropical North Queensland,664,582,-12.34939759
Darwin,Total,Whitsundays,31,34,9.677419355
Darwin,Tully Gorge National Park,All,7,12,71.42857143
Darwin,Tully Gorge National Park,Tropical North Queensland,7,12,71.42857143
Darwin,Welford National Park,All,0,9,100
Darwin,Welford National Park,Outback,0,9,100
Darwin,White Mountains National Park,All,3,0,-100
Darwin,White Mountains National Park,Townsville,3,0,-100
Darwin,Whitsunday Islands National Park,All,15,31,106.6666667
Darwin,Whitsunday Islands National Park,Whitsundays,15,31,106.6666667
Darwin,Wooroonooran National Park,All,33,22,-33.33333333
Darwin,Wooroonooran National Park,Tropical North Queensland,33,22,-33.33333333
Destination Perth,Abergowrie State Forest,All,22,43,95.45454545
Destination Perth,Abergowrie State Forest,Townsville,22,43,95.45454545
Destination Perth,Amamoor State Forest and Forest Reserve,All,9,56,522.2222222
Destination Perth,Amamoor State Forest and Forest Reserve,Sunshine Coast,9,56,522.2222222
Destination Perth,Auburn River National Park,All,11,8,-27.27272727
Destination Perth,Auburn River National Park,Bundaberg,11,8,-27.27272727
Destination Perth,Baldy Mountain Forest Reserve,All,2,0,-100
Destination Perth,Baldy Mountain Forest Reserve,Tropical North Queensland,2,0,-100
Destination Perth,Beerburrum and Beerwah State Forests,All,125,176,40.8
Destination Perth,Beerburrum and Beerwah State Forests,Sunshine Coast,125,176,40.8
Destination Perth,Benarkin State Forest,All,0,6,100
Destination Perth,Benarkin State Forest,Darling Downs,0,6,100
Destination Perth,Blackbraes National Park,All,18,8,-55.55555556
Destination Perth,Blackbraes National Park,Tropical North Queensland,18,8,-55.55555556
Destination Perth,Blackdown Tableland National Park,All,60,92,53.33333333
Destination Perth,Blackdown Tableland National Park,Central Queensland,60,92,53.33333333
Destination Perth,Bladensburg National Park,All,32,53,65.625
Destination Perth,Bladensburg National Park,Outback,32,53,65.625
Destination Perth,Boodjamulla (Lawn Hill) National Park,All,209,0,-100
Destination Perth,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,209,0,-100
Destination Perth,Bowling Green Bay National Park,All,8,7,-12.5
Destination Perth,Bowling Green Bay National Park,Townsville,8,7,-12.5
Destination Perth,Bribie Island Recreation Area,All,27,33,22.22222222
Destination Perth,Bribie Island Recreation Area,Brisbane,27,33,22.22222222
Destination Perth,Brooyar State Forest,All,19,44,131.5789474
